,Unnamed: 0,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM,total_air
32,16578,2016,59101XXNBL700EX,1.1e+11,EXXONMOBIL BILLINGS REFINERY,700 EXXONMOBIL RD,BILLINGS,YELLOWSTONE,MT,59101,,,45.813904,-108.433295,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6100.0,1200.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7389.0,0.0,0.0,7287.0,87.0,0.0,0.0,0.0,0.0,0.0,9800.0,1.0,17175.0,15.0,PRODUCTION,0.82,EXXON MOBIL CORP,1213214.0,1.81609e+19,4.20019e+18,7300.0
33,16736,2016,94510XXNCS3400E,1.10033e+11,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,3400 E SECOND ST,BENICIA,SOLANO,CA,94510,,,38.074864,-122.143574,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4597.0,635.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.034,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,1.522,0.0,0.0,1.522,0.0,0.0,0.0,0.0,0.0,59.567,0.0,0.0,0.0,59.567,5232.195,0.0,0.0,5232.0,0.195,0.0,0.0,0.0,0.0,1.522,44000.0,59.567,49293.284,,PRODUCTION,0.92,VALERO ENERGY CORP,82686916.0,1.4242e+19,1.69064e+19,5232.0
34,16839,2016,74107SNRFN1700S,1.1e+11,HOLLYFRONTIER TULSA REFINING WEST FACILITY,1700 S UNION,TULSA,TULSA,OK,74107,,,36.13914,-96.02544,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,750.0,250.0,250.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,1250.0,0.0,0.0,0.0,10.0,0.0,10.0,2500.0,0.0,3770.0,,PRODUCTION,1.04,HOLLYFRONTIER CORP,8965808.0,1.42347e+19,2.59121e+18,1000.0
35,17399,2016,70143TNNCL500WE,1.10046e+11,CHALMETTE REFINING LLC,500 W ST BERNARD HWY,CHALMETTE,ST BERNARD PARISH,LA,70043,,,29.936411,-89.972954,NO,324,Petroleum,,,,,,,324110,325110.0,424710.0,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,8900.0,9000.0,235.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,18156.0,0.0,0.0,18135.0,21.0,0.0,0.0,0.0,0.0,15.0,139000.0,15.0,157186.0,,PRODUCTION,0.88,,,3.79787e+18,5.06075e+18,17900.0
36,17906,2016,46312SFTYK601RI,1.1e+11,SAFETY-KLEEN SYSTEMS INC,601 RILEY RD,EAST CHICAGO,LAKE,IN,46312,,,41.648417,-87.482414,NO,324,Petroleum,,,,,,,324191,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6.2,76.71,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,82.91,6.12,19.38,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1519.4,0.0,1519.4,0.0,0.0,0.0,0.0,0.0,0.0,19.38,95.15,0.0,0.0,82.91,0.255,5.865,13020.0,1519.4,0.0,0.0,360.2,19.38,15008.01,,PRODUCTION,0.98,SAFETY-KLEEN SYSTEMS INC.,53976551.0,1.65517e+19,1.31751e+18,82.91
37,18326,2016,90280LNDYT9301S,1.10001e+11,LUNDAY-THAGARD CO DBA WORLD OIL REFINING,9301 GARFIELD AVE,SOUTH GATE,LOS ANGELES,CA,90280,,,33.946295,-118.16704,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,10.0,11.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,144.7,0.0,0.0,144.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,24.7,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,145.0,540.0,146.0,856.0,,PRODUCTION,1.03,WORLD OIL CORP,72937436.0,1.4242e+19,8.75678e+17,21.0
38,18454,2016,82701WYMNG740WE,1.1e+11,WYOMING REFINING CO,10 STAMPEDE ST,NEWCASTLE,WESTON,WY,82701,,,43.85126,-104.21486,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,39.2,374.8,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,813.9,0.0,1227.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,1227.9,0.0,0.0,1227.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1228.03,,PRODUCTION,2.35,PAR PACIFIC,,1.74483e+19,1.6803e+19,414.0
39,19171,2016,77983RCCRBHWY18,1.10044e+11,SEADRIFT COKE LP,8618 HWY 185 N,PORT LAVACA,CALHOUN,TX,77979,,,28.51343,-96.794646,NO,324,Petroleum,,,,,,,324199,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1500.0,140.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,0.0,0.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1634.0,,PRODUCTION,1.18,GRAFTECH INTERNATIONAL LTD,877176578.0,1.703e+19,1.65835e+19,1640.0
40,19628,2016,19145TLNTC3144P,1.1e+11,PHILADELPHIA ENERGY SOLUTIONS REFINING PHILADELPHIA REFINERY,3144 PASSYUNK AVE,PHILADELPHIA,PHILADELPHIA,PA,19145,,,39.91354,-75.19889,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,22567.0,17191.0,27.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39785.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,0.0,0.0,0.0,62.21,0.0,0.0,78.29,0.0,0.0,56.07,0.0,0.0,56.07,11.03,0.0,11.03,0.0,0.0,0.0,0.0,0.0,6.09,48.09,39863.29,0.0,0.0,39775.0,16.08,62.21,0.0,11.03,0.0,56.07,70753.0,48.09,110721.48,10.0,PRODUCTION,1.0,,,1.0865e+19,1.26589e+19,39758.0
41,19797,2016,75702LGLRL1702E,1.1e+11,DELEK TYLER REFINERY,1702 E COMMERCE ST,TYLER,SMITH,TX,75702,,,32.362643,-95.280179,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2031.0,918.0,1.52,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.02,2950.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,26.0,0.0,0.0,26.0,3.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951.84,0.0,0.0,2950.52,1.3,0.0,0.0,3.1,28625.0,26.0,13397.0,0.0,45002.92,0.02,ACTIVITY,1.22,DELEK US HOLDINGS INC,624438219.0,1.703e+19,7.83738e+18,2949.0
42,19856,2016,80022CNCDN5801B,1.10033e+11,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,CO,80022,,,39.805556,-104.944444,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2145.0,1884.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,159.0,0.0,0.0,0.0,0.0,159.0,4032.0,0.0,0.0,3678.0,2.0,0.0,0.0,19.0,0.0,0.0,11073.0,159.0,14931.0,352.0,PRODUCTION,0.94,SUNCOR ENERGY (USA) INC,241804681.0,7.07582e+18,2.69466e+18,4029.0
43,20071,2016,43616TWWST1819W,1.10001e+11,TWO WASTEWATER TREATMENT UNIT,1819 WOODVILLE RD,OREGON,LUCAS,OH,43616,,,41.62876,-83.505312,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2597.0,243.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2840.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204795.0,0.0,6.0,0.0,0.0,204801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2840.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,0.0,204801.0,42293.0,10.0,249944.0,,PRODUCTION,1.03,TREATED WATER OUTSOURCING (TWO) LLC,,1.81292e+19,5.27655e+18,2840.0
44,20127,2016,78409TRFNR6600U,1.10002e+11,GRAVITY MIDSTREAM CORPUS CHRISTI LLC,6600 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.8159,-97.49217,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.009,10.0,0.0013,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4803,0.0,0.0,10.0103,0.47,0.0,0.0,0.0,0.0,0.0,0.054,0.0,10.5343,,ACTIVITY,2.0,,,1.703e+19,1.23781e+19,10.009
45,22174,2016,90749RCPRD1801E,1.10017e+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,2350 E 223RD ST,CARSON,LOS ANGELES,CA,90810,,,33.81323,-118.24298,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,490.0,1800.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2290.0,1272.0,4028.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4040.0,4834.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,7600.0,,PRODUCTION,1.12,TESORO CORP,8133480.0,1.4242e+19,6.92086e+18,2290.0
46,22795,2016,78409CHMPL7350I,1.1e+11,CITGO REFINING & CHEMICALS CO LP-WEST PLANT,7350 INTERSTATE HWY 37,CORPUS CHRISTI,NUECES,TX,78409,,,27.8103,-97.49828,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,317.0,657.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,974.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,,PRODUCTION,0.93,PDV AMERICA INC,102417268.0,1.703e+19,1.23781e+19,974.0
47,23050,2016,7754WKNDRM47CLI,1.10069e+11,KINDER MORGAN CRUDE & CONDENSATE LLC,407 CLINTON DR,GALENA PARK,HARRIS,TX,77547,,,29.732598,-95.220457,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,531.0,433.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,950.0,0.0,0.0,950.0,964.0,0.0,0.0,964.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,950.0,1915.5,,PRODUCTION,1.4,KINDER MORGAN,800408192.0,1.703e+19,1.20478e+19,964.0
48,23082,2016,71018KRRMCLA7SO,1.10001e+11,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,1756 OLD HWY 7,COTTON VALLEY,WEBSTER PARISH,LA,71018,,,32.800556,-93.412778,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,600.0,8800.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400.0,0.0,0.0,9400.0,0.0,0.0,0.0,20.0,900.0,0.0,17000.0,0.0,27320.0,,PRODUCTION,0.85,,,3.79787e+18,7.53041e+18,9400.0
49,23396,2016,90805DGNGT2400E,1.1e+11,EDGINGTON OIL CO,2400 E ARTESIA BLVD,LONG BEACH,LOS ANGELES,CA,90805,,,33.87461,-118.16412,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5.42,5.15,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.57,0.0072,0.0228,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0172,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0005,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,10.5944,0.0,0.0,10.57,0.0003,0.0169,0.0,0.0005,0.0,0.0002,0.0,0.0228,10.6107,,PRODUCTION,1.0,ALON USA ENERGY INC,72784523.0,1.4242e+19,1.6401e+19,10.57
50,24559,2016,48218SCKBT14ZUG,1.10023e+11,EES COKE BATTERY LLC,1400 ZUG ISLAND,RIVER ROUGE,WAYNE,MI,48218,,,42.26956,-83.13643,NO,324,Petroleum,,,,,,,324199,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,620.0,32000.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,32620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,152000.0,0.0,152000.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,32685.0,0.0,0.0,32620.0,0.0,65.0,150000.0,152000.0,0.0,0.0,48000.0,130.0,382815.0,,PRODUCTION,0.56,DTE ENERGY CO,839329158.0,5.96611e+18,1.54674e+19,32620.0
51,24578,2016,82007FRNTR2700E,1.1e+11,HOLLYFRONTIER CHEYENNE REFINING LLC,2700 E. 5TH STREET,CHEYENNE,LARAMIE,WY,82007,,,41.128381,-104.787925,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6500.0,840.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7340.0,0.48,1.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,60.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,0.0,0.0,38.0,0.0,110.52,7401.46,0.0,0.0,7340.0,60.52,0.46,0.0,1.0,0.0,0.0,46.0,110.52,7558.5,,PRODUCTION,0.84,HOLLYFRONTIER CORP,8965808.0,1.74483e+19,5.91949e+18,7340.0
52,25538,2016,70723TXCRFFOOTO,1.10001e+11,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST JAMES PARISH,LA,70723,,,30.10846,-90.89677,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5307.0,3968.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,26.0,9301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,2.45,0.02,0.0,72.39,0.0,0.0,72.41,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,4.18,9303.45,0.0,0.0,9301.0,0.0,2.45,0.0,0.0,0.0,72.41,23011.0,4.18,32391.04,,PRODUCTION,0.93,MOTIVA ENTERPRISES LLC,23838670.0,3.79787e+18,9.30936e+18,9275.0
53,25542,2016,16365NTDRFPOBOX,1.10044e+11,UNITED REFINING CO,15 BRADLEY ST,WARREN,WARREN,PA,16365,,,41.82949,-79.12468,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4190.0,1283.0,121.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,29.0,5594.0,0.0,0.0,5594.0,0.0,0.0,650.0,0.0,16339.0,0.0,8.0,29.0,22620.0,,PRODUCTION,1.0,UNITED REFINING CO,118331149.0,1.0865e+19,8.09215e+18,5473.0
54,26142,2016,94572NCLSNOLDHI,1.1e+11,PHILLIPS 66 SAN FRANCISCO REFINERY,1380 SAN PABLO AVE,RODEO,CONTRA COSTA,CA,94572,,,38.0436,-122.2532,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,436.0,538.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,24.0,975.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,999.0,,PRODUCTION,0.99,PHILLIPS 66 CO,78378508.0,1.4242e+19,2.35728e+18,974.0
55,26688,2016,7759WBLNCH2415T,1.10028e+11,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,,,29.379167,-94.929167,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,13000.0,35000.0,80.0,0,55000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,103080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,103.3,0.0,0.0,128.3,43.0,0.0,43.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,103107.0,0.0,55000.0,48080.0,27.0,0.0,0.0,43.0,0.0,128.3,700000.0,15.0,803293.3,,PRODUCTION,0.99,MARATHON PETROLEUM CORP,968393996.0,1.703e+19,9.68372e+18,48000.0
56,26788,2016,78410KCHRFSUNTI,1.10001e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,2825 SUNTIDE RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.832011,-97.525582,NO,324,Petroleum,,,,,,,324110,325110.0,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,24470.0,8350.0,37.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,32860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3197.0,0.0,0.0,14.0,0.0,3211.0,33046.0,0.0,0.0,32860.0,186.0,0.0,1393550.0,0.0,188.0,50.0,1297176.0,3211.0,2727221.0,,PRODUCTION,1.01,KOCH INDUSTRIES INC,6944334.0,1.703e+19,1.23781e+19,32820.0
57,27710,2016,90749RCPRD1801E,1.10017e+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,2350 E 223RD ST,CARSON,LOS ANGELES,CA,90810,,,33.81323,-118.24298,NO,324,Petroleum,,,,,,,324110,,,,,,1.31622e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,110.0,12.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,PRODUCTION,1.07,TESORO CORP,8133480.0,1.4242e+19,6.92086e+18,122.0
